LATITUDE,LONGITUDE,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,PHOTO_URL
39.7346,46.47188,331.67,0.44,0.62,2022-09-05,856,N20,VIIRS,l,2.0NRT,305.63,4.67,D,,/PhotoFile4Wildfire/39.7346_46.47188_l.png
39.73296,46.46788,336.86,0.37,0.58,2022-09-05,1036,N20,VIIRS,l,2.0NRT,309.19,3.55,D,,/PhotoFile4Wildfire/39.73296_46.46788_l.png
39.72267,46.47709,340.03,0.37,0.58,2022-09-05,1036,N20,VIIRS,n,2.0NRT,307.73,8.32,D,,/PhotoFile4Wildfire/39.72267_46.47709_n.png
39.73241,46.86722,346.03,0.39,0.59,2022-09-05,1036,N20,VIIRS,n,2.0NRT,297.96,7.0,D,,/PhotoFile4Wildfire/39.73241_46.86722_n.png
39.72694,46.86802,330.29,0.39,0.59,2022-09-05,1036,N20,VIIRS,n,2.0NRT,295.68,1.42,D,,/PhotoFile4Wildfire/39.72694_46.86802_n.png
39.62355,46.07751,346.59,0.39,0.36,2022-09-13,945,N20,VIIRS,n,2.0NRT,314.2,9.32,D,,/PhotoFile4Wildfire/39.62355_46.07751_n.png
39.63311,46.09393,353.17,0.39,0.36,2022-09-13,945,N20,VIIRS,n,2.0NRT,313.53,10.82,D,,/PhotoFile4Wildfire/39.63311_46.09393_n.png
39.64886,46.08536,339.33,0.39,0.36,2022-09-13,945,N20,VIIRS,l,2.0NRT,311.69,6.81,D,,/PhotoFile4Wildfire/39.64886_46.08536_l.png
40.04394,45.88802,338.49,0.39,0.36,2022-09-13,945,N20,VIIRS,n,2.0NRT,298.59,4.74,D,,/PhotoFile4Wildfire/40.04394_45.88802_n.png
40.04374,45.84489,349.52,0.39,0.36,2022-09-13,945,N20,VIIRS,n,2.0NRT,313.63,8.06,D,,/PhotoFile4Wildfire/40.04374_45.84489_n.png
40.04105,45.80774,349.99,0.39,0.36,2022-09-13,945,N20,VIIRS,n,2.0NRT,315.28,5.45,D,,/PhotoFile4Wildfire/40.04105_45.80774_n.png
40.05179,45.85201,353.36,0.39,0.36,2022-09-13,945,N20,VIIRS,n,2.0NRT,309.8,6.39,D,,/PhotoFile4Wildfire/40.05179_45.85201_n.png
40.06818,45.84704,332.31,0.39,0.36,2022-09-13,945,N20,VIIRS,l,2.0NRT,305.13,1.75,D,,/PhotoFile4Wildfire/40.06818_45.84704_l.png
39.34799,48.67874,367.0,0.72,0.76,2022-09-17,833,N20,VIIRS,h,2.0NRT,295.9,32.52,D,,/PhotoFile4Wildfire/39.34799_48.67874_h.png
39.34544,48.67097,338.47,0.72,0.76,2022-09-17,833,N20,VIIRS,n,2.0NRT,295.5,21.97,D,,/PhotoFile4Wildfire/39.34544_48.67097_n.png
39.34479,46.50791,346.03,0.41,0.37,2022-09-23,958,N20,VIIRS,n,2.0NRT,307.48,9.14,D,,/PhotoFile4Wildfire/39.34479_46.50791_n.png
39.34752,46.50231,346.53,0.41,0.37,2022-09-23,958,N20,VIIRS,n,2.0NRT,308.69,9.14,D,,/PhotoFile4Wildfire/39.34752_46.50231_n.png
40.91271,46.47605,342.06,0.42,0.37,2022-09-23,1000,N20,VIIRS,l,2.0NRT,312.49,5.11,D,,/PhotoFile4Wildfire/40.91271_46.47605_l.png
39.7424,46.28194,342.44,0.45,0.39,2022-09-28,1004,N20,VIIRS,l,2.0NRT,312.49,17.84,D,,/PhotoFile4Wildfire/39.7424_46.28194_l.png
39.74008,46.29294,338.85,0.45,0.39,2022-09-28,1004,N20,VIIRS,l,2.0NRT,309.78,8.57,D,,/PhotoFile4Wildfire/39.74008_46.29294_l.png
39.73714,46.29876,367.0,0.45,0.39,2022-09-28,1004,N20,VIIRS,l,2.0NRT,326.0,74.55,D,,/PhotoFile4Wildfire/39.73714_46.29876_l.png
39.73467,46.3014,344.02,0.45,0.39,2022-09-28,1004,N20,VIIRS,n,2.0NRT,313.22,35.13,D,,/PhotoFile4Wildfire/39.73467_46.3014_n.png
39.70508,46.1492,341.16,0.44,0.39,2022-09-28,1004,N20,VIIRS,n,2.0NRT,300.23,6.25,D,,/PhotoFile4Wildfire/39.70508_46.1492_n.png
39.6995,46.13329,335.61,0.44,0.39,2022-09-28,1004,N20,VIIRS,n,2.0NRT,302.62,3.99,D,,/PhotoFile4Wildfire/39.6995_46.13329_n.png
39.72437,46.16804,333.01,0.55,0.43,2022-09-30,928,N20,VIIRS,n,2.0NRT,299.48,5.3,D,,/PhotoFile4Wildfire/39.72437_46.16804_n.png
39.7349,46.14015,345.24,0.55,0.43,2022-09-30,928,N20,VIIRS,n,2.0NRT,299.42,10.97,D,,/PhotoFile4Wildfire/39.7349_46.14015_n.png
39.73368,46.13418,345.04,0.55,0.43,2022-09-30,928,N20,VIIRS,n,2.0NRT,302.77,10.97,D,,/PhotoFile4Wildfire/39.73368_46.13418_n.png
39.73741,46.13254,348.59,0.55,0.43,2022-09-30,928,N20,VIIRS,n,2.0NRT,300.4,10.97,D,,/PhotoFile4Wildfire/39.73741_46.13254_n.png
39.73184,46.13998,343.57,0.55,0.43,2022-09-30,928,N20,VIIRS,n,2.0NRT,298.43,8.6,D,,/PhotoFile4Wildfire/39.73184_46.13998_n.png
39.7356,46.13856,339.79,0.55,0.43,2022-09-30,928,N20,VIIRS,n,2.0NRT,300.3,8.6,D,,/PhotoFile4Wildfire/39.7356_46.13856_n.png
39.74177,46.12917,340.1,0.55,0.43,2022-09-30,928,N20,VIIRS,n,2.0NRT,311.89,39.83,D,,/PhotoFile4Wildfire/39.74177_46.12917_n.png
39.33284,46.51864,343.23,0.54,0.42,2022-09-30,928,N20,VIIRS,n,2.0NRT,306.55,7.86,D,,/PhotoFile4Wildfire/39.33284_46.51864_n.png
39.33516,46.53006,344.13,0.54,0.42,2022-09-30,928,N20,VIIRS,n,2.0NRT,307.63,9.91,D,,/PhotoFile4Wildfire/39.33516_46.53006_n.png
39.32672,46.50835,348.33,0.54,0.42,2022-09-30,928,N20,VIIRS,n,2.0NRT,306.48,9.66,D,,/PhotoFile4Wildfire/39.32672_46.50835_n.png
39.32906,46.51987,330.08,0.54,0.42,2022-09-30,928,N20,VIIRS,l,2.0NRT,303.88,7.86,D,,/PhotoFile4Wildfire/39.32906_46.51987_l.png
39.32394,46.53422,344.34,0.54,0.42,2022-09-30,928,N20,VIIRS,n,2.0NRT,304.61,11.62,D,,/PhotoFile4Wildfire/39.32394_46.53422_n.png
39.32505,46.53968,345.93,0.54,0.42,2022-09-30,928,N20,VIIRS,n,2.0NRT,306.53,7.65,D,,/PhotoFile4Wildfire/39.32505_46.53968_n.png
39.32621,46.54534,340.01,0.54,0.42,2022-09-30,928,N20,VIIRS,n,2.0NRT,305.96,7.65,D,,/PhotoFile4Wildfire/39.32621_46.54534_n.png
39.32739,46.55116,340.53,0.54,0.42,2022-09-30,928,N20,VIIRS,n,2.0NRT,309.45,8.01,D,,/PhotoFile4Wildfire/39.32739_46.55116_n.png
39.33663,46.5175,344.85,0.54,0.42,2022-09-30,928,N20,VIIRS,n,2.0NRT,301.74,14.19,D,,/PhotoFile4Wildfire/39.33663_46.5175_n.png
39.34276,46.52788,355.37,0.54,0.42,2022-09-30,928,N20,VIIRS,n,2.0NRT,312.64,11.13,D,,/PhotoFile4Wildfire/39.34276_46.52788_n.png
39.34657,46.52683,337.49,0.54,0.42,2022-09-30,928,N20,VIIRS,n,2.0NRT,302.9,7.89,D,,/PhotoFile4Wildfire/39.34657_46.52683_n.png
39.66507,46.67362,331.05,0.54,0.42,2022-10-03,1013,N20,VIIRS,n,2.0NRT,304.23,3.88,D,,/PhotoFile4Wildfire/39.66507_46.67362_n.png
39.73429,46.17041,346.71,0.51,0.41,2022-10-03,1013,N20,VIIRS,n,2.0NRT,303.71,10.64,D,,/PhotoFile4Wildfire/39.73429_46.17041_n.png
39.74386,46.18753,342.91,0.51,0.41,2022-10-03,1013,N20,VIIRS,n,2.0NRT,298.79,7.93,D,,/PhotoFile4Wildfire/39.74386_46.18753_n.png
39.7583,46.17883,355.84,0.51,0.41,2022-10-03,1013,N20,VIIRS,n,2.0NRT,303.94,9.94,D,,/PhotoFile4Wildfire/39.7583_46.17883_n.png
39.7586,46.18367,334.58,0.51,0.41,2022-10-03,1013,N20,VIIRS,n,2.0NRT,296.76,9.38,D,,/PhotoFile4Wildfire/39.7586_46.18367_n.png
39.75797,46.17754,351.53,0.51,0.41,2022-10-03,1013,N20,VIIRS,n,2.0NRT,304.98,9.38,D,,/PhotoFile4Wildfire/39.75797_46.17754_n.png
39.72044,46.19157,354.65,0.47,0.4,2022-10-05,934,N20,VIIRS,n,2.0NRT,305.09,9.09,D,,/PhotoFile4Wildfire/39.72044_46.19157_n.png
39.65042,46.34244,351.01,0.47,0.39,2022-10-05,934,N20,VIIRS,n,2.0NRT,309.35,12.72,D,,/PhotoFile4Wildfire/39.65042_46.34244_n.png
39.64761,46.32778,333.13,0.47,0.39,2022-10-05,934,N20,VIIRS,n,2.0NRT,303.95,3.78,D,,/PhotoFile4Wildfire/39.64761_46.32778_n.png
39.6452,46.29561,352.08,0.47,0.4,2022-10-05,934,N20,VIIRS,n,2.0NRT,307.47,15.11,D,,/PhotoFile4Wildfire/39.6452_46.29561_n.png
39.6442,46.29036,346.59,0.47,0.4,2022-10-05,934,N20,VIIRS,n,2.0NRT,308.96,15.11,D,,/PhotoFile4Wildfire/39.6442_46.29036_n.png
39.66479,46.35886,334.45,0.46,0.39,2022-10-05,934,N20,VIIRS,l,2.0NRT,308.55,2.7,D,,/PhotoFile4Wildfire/39.66479_46.35886_l.png
39.65881,46.29822,306.56,0.5,0.66,2022-10-05,2153,N20,VIIRS,n,2.0NRT,279.02,2.11,N,,/PhotoFile4Wildfire/39.65881_46.29822_n.png
39.7085,46.18748,304.2,0.33,0.55,2022-10-05,2331,N20,VIIRS,n,2.0NRT,278.68,1.93,N,,/PhotoFile4Wildfire/39.7085_46.18748_n.png
39.7035,46.18598,330.0,0.33,0.55,2022-10-05,2333,N20,VIIRS,n,2.0NRT,280.42,1.93,N,,/PhotoFile4Wildfire/39.7035_46.18598_n.png
39.6367,46.27953,302.6,0.34,0.56,2022-10-05,2333,N20,VIIRS,n,2.0NRT,277.72,0.86,N,,/PhotoFile4Wildfire/39.6367_46.27953_n.png
39.6498,46.27091,298.03,0.34,0.56,2022-10-05,2333,N20,VIIRS,n,2.0NRT,278.06,1.29,N,,/PhotoFile4Wildfire/39.6498_46.27091_n.png
39.6576,46.29827,310.83,0.34,0.56,2022-10-05,2333,N20,VIIRS,n,2.0NRT,278.9,0.78,N,,/PhotoFile4Wildfire/39.6576_46.29827_n.png
39.66795,46.30026,302.69,0.34,0.56,2022-10-05,2333,N20,VIIRS,n,2.0NRT,281.2,0.95,N,,/PhotoFile4Wildfire/39.66795_46.30026_n.png
40.0181,46.0989,305.3,1.8,1.3,2023-01-01,707,Terra,MODIS,58,61.03,273.3,24.7,D,0.0,/PhotoFile4Wildfire/40.0181_46.0989_58.png
40.0199,46.0781,307.1,1.8,1.3,2023-01-01,707,Terra,MODIS,65,61.03,272.7,28.1,D,0.0,/PhotoFile4Wildfire/40.0199_46.0781_65.png
40.0198,46.0844,303.3,1.0,1.0,2023-01-01,1009,Aqua,MODIS,33,61.03,281.6,7.6,D,0.0,/PhotoFile4Wildfire/40.0198_46.0844_33.png
39.2063,46.7243,319.5,1.1,1.0,2023-03-14,720,Terra,MODIS,74,61.03,295.2,12.7,D,0.0,/PhotoFile4Wildfire/39.2063_46.7243_74.png
39.2345,46.3695,327.7,1.1,1.1,2023-03-14,720,Terra,MODIS,82,61.03,299.1,25.7,D,0.0,/PhotoFile4Wildfire/39.2345_46.3695_82.png
39.7004,46.2532,326.7,1.0,1.0,2023-03-14,1018,Aqua,MODIS,81,61.03,294.3,20.1,D,0.0,/PhotoFile4Wildfire/39.7004_46.2532_81.png
39.2005,46.7225,313.3,1.0,1.0,2023-03-14,1018,Aqua,MODIS,27,61.03,297.3,4.5,D,0.0,/PhotoFile4Wildfire/39.2005_46.7225_27.png
39.9268,47.5701,311.3,1.1,1.1,2023-03-24,737,Terra,MODIS,49,61.03,298.4,5.5,D,0.0,/PhotoFile4Wildfire/39.9268_47.5701_49.png
40.9284,46.4217,335.5,1.6,1.2,2023-07-02,703,Terra,MODIS,86,61.03,301.1,48.5,D,0.0,/PhotoFile4Wildfire/40.9284_46.4217_86.png
40.9301,46.4029,328.5,1.6,1.2,2023-07-02,703,Terra,MODIS,76,61.03,301.1,30.3,D,0.0,/PhotoFile4Wildfire/40.9301_46.4029_76.png
39.8072,48.4393,343.9,1.3,1.1,2023-08-03,733,Terra,MODIS,90,61.03,305.4,53.4,D,0.0,/PhotoFile4Wildfire/39.8072_48.4393_90.png
39.8061,48.4481,332.6,1.3,1.1,2023-08-03,733,Terra,MODIS,76,61.03,304.2,23.3,D,0.0,/PhotoFile4Wildfire/39.8061_48.4481_76.png
39.8088,48.4333,333.3,1.3,1.1,2023-08-03,733,Terra,MODIS,73,61.03,305.0,26.0,D,0.0,/PhotoFile4Wildfire/39.8088_48.4333_73.png
38.7655,48.0906,324.6,3.0,1.6,2023-08-18,757,Terra,MODIS,61,61.03,308.8,36.7,D,0.0,/PhotoFile4Wildfire/38.7655_48.0906_61.png
38.767,48.0734,345.6,1.7,1.3,2023-08-18,1037,Aqua,MODIS,90,61.03,313.0,68.4,D,0.0,/PhotoFile4Wildfire/38.767_48.0734_90.png
40.9264,46.3835,316.6,1.1,1.1,2023-09-15,1031,Aqua,MODIS,55,61.03,301.2,7.8,D,2.0,/PhotoFile4Wildfire/40.9264_46.3835_55.png
41.0355,47.3064,302.7,1.4,1.2,2023-11-04,657,Terra,MODIS,53,61.03,290.2,6.5,D,0.0,/PhotoFile4Wildfire/41.0355_47.3064_53.png
41.5516,46.27307,337.35,0.55,0.51,2024-08-23,907,N20,VIIRS,n,2.0NRT,303.68,4.65,D,,/PhotoFile4Wildfire/41.5516_46.27307_mock.png
39.54855,46.46004,348.76,0.56,0.68,2024-08-23,1047,N20,VIIRS,n,2.0NRT,300.8,6.42,D,,/PhotoFile4Wildfire/39.54855_46.46004_mock.png
41.55225,46.26968,333.02,0.55,0.68,2024-08-23,1049,N20,VIIRS,n,2.0NRT,301.71,2.23,D,,/PhotoFile4Wildfire/41.55225_46.26968_mock.png
39.81824,47.71641,347.75,0.4,0.44,2024-08-25,1011,N20,VIIRS,n,2.0NRT,305.53,4.86,D,,/PhotoFile4Wildfire/39.81824_47.71641_mock.png
39.94641,48.33823,336.7,0.4,0.37,2024-08-27,932,N20,VIIRS,n,2.0NRT,309.55,3.01,D,,/PhotoFile4Wildfire/39.94641_48.33823_mock.png
40.12172,46.83715,343.87,0.47,0.48,2024-08-28,913,N20,VIIRS,n,2.0NRT,309.14,13.14,D,,/PhotoFile4Wildfire/40.12172_46.83715_mock.png
40.11447,46.81943,336.54,0.71,0.75,2024-08-28,1056,N20,VIIRS,n,2.0NRT,300.96,16.56,D,,/PhotoFile4Wildfire/40.11447_46.81943_mock.png
40.12145,46.82127,355.64,0.71,0.75,2024-08-28,1056,N20,VIIRS,n,2.0NRT,300.55,16.56,D,,/PhotoFile4Wildfire/40.12145_46.82127_mock.png
40.1132,46.83538,345.68,0.71,0.75,2024-08-28,1056,N20,VIIRS,n,2.0NRT,299.14,10.89,D,,/PhotoFile4Wildfire/40.1132_46.83538_mock.png
40.11317,46.82612,349.78,0.71,0.75,2024-08-28,1056,N20,VIIRS,n,2.0NRT,300.85,11.31,D,,/PhotoFile4Wildfire/40.11317_46.82612_mock.png
40.12017,46.83783,331.71,0.71,0.75,2024-08-28,1056,N20,VIIRS,l,2.0NRT,303.82,11.44,D,,/PhotoFile4Wildfire/40.12017_46.83783_mock.png
40.12014,46.82906,348.91,0.71,0.75,2024-08-28,1056,N20,VIIRS,n,2.0NRT,303.14,18.52,D,,/PhotoFile4Wildfire/40.12014_46.82906_mock.png
40.12011,46.82076,354.82,0.71,0.75,2024-08-28,1056,N20,VIIRS,n,2.0NRT,302.49,18.52,D,,/PhotoFile4Wildfire/40.12011_46.82076_mock.png
40.11461,46.83622,350.29,0.71,0.75,2024-08-28,1056,N20,VIIRS,n,2.0NRT,299.65,17.94,D,,/PhotoFile4Wildfire/40.11461_46.83622_mock.png
40.11453,46.82683,350.63,0.71,0.75,2024-08-28,1056,N20,VIIRS,n,2.0NRT,301.35,17.94,D,,/PhotoFile4Wildfire/40.11453_46.82683_mock.png
40.10762,46.81226,299.66,0.4,0.44,2024-08-28,2314,N20,VIIRS,n,2.0NRT,287.97,0.64,N,,/PhotoFile4Wildfire/40.10762_46.81226_mock.png
41.22696,46.77834,341.44,0.45,0.47,2024-08-30,1017,N20,VIIRS,n,2.0NRT,307.26,5.64,D,,/PhotoFile4Wildfire/41.22696_46.77834_mock.png
41.22651,46.77301,348.74,0.45,0.47,2024-08-30,1017,N20,VIIRS,n,2.0NRT,311.43,9.82,D,,/PhotoFile4Wildfire/41.22651_46.77301_mock.png
39.79274,47.6288,337.87,0.55,0.68,2024-09-04,841,N20,VIIRS,n,2.0NRT,300.76,5.16,D,,/PhotoFile4Wildfire/39.79274_47.6288_mock.png
39.74,47.87196,342.75,0.6,0.53,2024-09-04,1021,N20,VIIRS,n,2.0NRT,306.18,11.41,D,,/PhotoFile4Wildfire/39.74_47.87196_mock.png
39.35409,47.09109,332.9,0.34,0.56,2021-05-18,900,N20,VIIRS,n,2.0NRT,307.5,3.4,D,,/PhotoFile4Wildfire/39.35409_47.09109_n.png
39.3607,47.13758,367.0,0.34,0.56,2021-05-18,900,N20,VIIRS,h,2.0NRT,311.4,7.0,D,,/PhotoFile4Wildfire/39.3607_47.13758_h.png
39.35656,47.16364,350.2,0.34,0.56,2021-05-18,900,N20,VIIRS,n,2.0NRT,308.1,3.5,D,,/PhotoFile4Wildfire/39.35656_47.16364_n.png
39.35971,47.07568,347.9,0.49,0.65,2021-05-18,1042,N20,VIIRS,n,2.0NRT,301.4,6.7,D,,/PhotoFile4Wildfire/39.35971_47.07568_n.png
39.3757,47.12782,308.4,0.47,0.4,2021-05-18,2300,N20,VIIRS,n,2.0NRT,288.8,1.4,N,,/PhotoFile4Wildfire/39.3757_47.12782_n.png
39.37214,47.12667,299.3,0.47,0.4,2021-05-18,2300,N20,VIIRS,n,2.0NRT,288.7,0.5,N,,/PhotoFile4Wildfire/39.37214_47.12667_n.png
39.4814,47.18211,346.2,0.39,0.44,2021-06-02,918,N20,VIIRS,n,2.0NRT,314.8,4.5,D,,/PhotoFile4Wildfire/39.4814_47.18211_n.png
39.26863,46.84344,367.0,0.41,0.45,2021-06-02,918,N20,VIIRS,h,2.0NRT,319.5,14.1,D,,/PhotoFile4Wildfire/39.26863_46.84344_h.png
39.2696,46.84793,352.5,0.41,0.45,2021-06-02,918,N20,VIIRS,n,2.0NRT,316.0,14.1,D,,/PhotoFile4Wildfire/39.2696_46.84793_n.png
39.27164,46.83757,356.1,0.41,0.45,2021-06-02,918,N20,VIIRS,n,2.0NRT,313.1,10.2,D,,/PhotoFile4Wildfire/39.27164_46.83757_n.png
39.25566,46.86261,346.8,0.41,0.45,2021-06-02,918,N20,VIIRS,n,2.0NRT,314.9,3.8,D,,/PhotoFile4Wildfire/39.25566_46.86261_n.png
39.25672,46.8477,348.3,0.41,0.45,2021-06-02,918,N20,VIIRS,n,2.0NRT,317.0,11.1,D,,/PhotoFile4Wildfire/39.25672_46.8477_n.png
39.25574,46.84319,355.1,0.41,0.45,2021-06-02,918,N20,VIIRS,n,2.0NRT,318.2,20.2,D,,/PhotoFile4Wildfire/39.25574_46.84319_n.png
39.26368,46.84032,350.5,0.41,0.45,2021-06-02,918,N20,VIIRS,n,2.0NRT,316.0,9.3,D,,/PhotoFile4Wildfire/39.26368_46.84032_n.png
39.26173,46.83127,341.8,0.41,0.45,2021-06-02,918,N20,VIIRS,n,2.0NRT,313.1,7.0,D,,/PhotoFile4Wildfire/39.26173_46.83127_n.png
39.38251,47.27814,348.2,0.4,0.37,2021-06-17,936,N20,VIIRS,l,2.0NRT,312.0,13.4,D,,/PhotoFile4Wildfire/39.38251_47.27814_l.png
39.29489,49.41384,342.0,0.52,0.5,2021-06-19,900,N20,VIIRS,n,2.0NRT,307.9,9.6,D,,/PhotoFile4Wildfire/39.29489_49.41384_n.png
39.3913,46.57548,346.1,0.63,0.72,2021-06-20,842,N20,VIIRS,n,2.0NRT,302.3,11.5,D,,/PhotoFile4Wildfire/39.3913_46.57548_n.png
39.3926,46.56303,355.2,0.52,0.5,2021-06-20,1024,N20,VIIRS,n,2.0NRT,309.9,12.3,D,,/PhotoFile4Wildfire/39.3926_46.56303_n.png
39.37564,46.58306,348.1,0.52,0.5,2021-06-20,1024,N20,VIIRS,n,2.0NRT,312.1,15.0,D,,/PhotoFile4Wildfire/39.37564_46.58306_n.png
39.17931,46.82382,344.1,0.39,0.36,2021-06-22,942,N20,VIIRS,l,2.0NRT,319.1,8.5,D,,/PhotoFile4Wildfire/39.17931_46.82382_l.png
39.4586,46.97208,351.0,0.38,0.36,2021-06-22,942,N20,VIIRS,l,2.0NRT,325.4,35.6,D,,/PhotoFile4Wildfire/39.4586_46.97208_l.png
39.18219,46.79727,350.5,0.39,0.36,2021-06-22,942,N20,VIIRS,l,2.0NRT,329.0,45.7,D,,/PhotoFile4Wildfire/39.18219_46.79727_l.png
39.18289,46.80169,351.9,0.39,0.36,2021-06-22,942,N20,VIIRS,l,2.0NRT,322.4,9.9,D,,/PhotoFile4Wildfire/39.18289_46.80169_l.png
39.18359,46.8061,349.6,0.39,0.36,2021-06-22,942,N20,VIIRS,l,2.0NRT,320.9,9.9,D,,/PhotoFile4Wildfire/39.18359_46.8061_l.png
39.17912,46.80094,349.6,0.39,0.36,2021-06-22,942,N20,VIIRS,l,2.0NRT,321.1,15.5,D,,/PhotoFile4Wildfire/39.17912_46.80094_l.png
39.18189,46.81857,354.7,0.39,0.36,2021-06-22,942,N20,VIIRS,n,2.0NRT,320.5,8.5,D,,/PhotoFile4Wildfire/39.18189_46.81857_n.png
39.14656,46.68101,346.1,0.39,0.36,2021-06-22,942,N20,VIIRS,l,2.0NRT,320.8,5.6,D,,/PhotoFile4Wildfire/39.14656_46.68101_l.png
39.14328,46.68187,347.3,0.39,0.36,2021-06-22,942,N20,VIIRS,l,2.0NRT,321.6,5.6,D,,/PhotoFile4Wildfire/39.14328_46.68187_l.png
39.6039,47.00845,356.3,0.38,0.36,2021-06-22,942,N20,VIIRS,n,2.0NRT,318.3,14.8,D,,/PhotoFile4Wildfire/39.6039_47.00845_n.png
39.46812,46.68467,347.5,0.39,0.36,2021-06-22,942,N20,VIIRS,n,2.0NRT,316.8,33.8,D,,/PhotoFile4Wildfire/39.46812_46.68467_n.png
39.46952,46.69353,354.3,0.39,0.36,2021-06-22,942,N20,VIIRS,n,2.0NRT,313.3,14.4,D,,/PhotoFile4Wildfire/39.46952_46.69353_n.png
39.47022,46.69797,355.8,0.39,0.36,2021-06-22,942,N20,VIIRS,n,2.0NRT,316.3,14.4,D,,/PhotoFile4Wildfire/39.47022_46.69797_n.png
39.42789,46.47367,349.5,0.39,0.36,2021-06-22,942,N20,VIIRS,n,2.0NRT,323.7,10.5,D,,/PhotoFile4Wildfire/39.42789_46.47367_n.png
39.4286,46.47807,346.6,0.39,0.36,2021-06-22,942,N20,VIIRS,l,2.0NRT,320.2,10.5,D,,/PhotoFile4Wildfire/39.4286_46.47807_l.png
39.42463,46.4746,353.1,0.39,0.36,2021-06-22,942,N20,VIIRS,n,2.0NRT,323.3,10.5,D,,/PhotoFile4Wildfire/39.42463_46.4746_n.png
39.47047,46.98282,349.1,0.38,0.36,2021-06-22,942,N20,VIIRS,l,2.0NRT,320.2,9.3,D,,/PhotoFile4Wildfire/39.47047_46.98282_l.png
39.4672,46.98365,350.4,0.38,0.36,2021-06-22,942,N20,VIIRS,l,2.0NRT,323.8,11.4,D,,/PhotoFile4Wildfire/39.4672_46.98365_l.png
39.46447,46.96601,367.0,0.38,0.36,2021-06-22,942,N20,VIIRS,h,2.0NRT,367.6,90.3,D,,/PhotoFile4Wildfire/39.46447_46.96601_h.png
39.16668,46.80837,307.6,0.61,0.53,2021-06-22,2200,N20,VIIRS,n,2.0NRT,290.6,2.8,N,,/PhotoFile4Wildfire/39.16668_46.80837_n.png
39.17209,46.80222,310.8,0.61,0.53,2021-06-22,2200,N20,VIIRS,n,2.0NRT,291.0,2.8,N,,/PhotoFile4Wildfire/39.17209_46.80222_n.png
39.16826,46.80878,309.1,0.61,0.53,2021-06-22,2200,N20,VIIRS,n,2.0NRT,291.0,2.7,N,,/PhotoFile4Wildfire/39.16826_46.80878_n.png
39.19192,46.82623,304.6,0.61,0.53,2021-06-22,2200,N20,VIIRS,n,2.0NRT,288.2,1.9,N,,/PhotoFile4Wildfire/39.19192_46.82623_n.png
39.1973,46.82018,315.7,0.61,0.53,2021-06-22,2200,N20,VIIRS,n,2.0NRT,290.9,4.6,N,,/PhotoFile4Wildfire/39.1973_46.82018_n.png
39.19775,46.8136,326.6,0.61,0.53,2021-06-22,2200,N20,VIIRS,n,2.0NRT,289.5,4.6,N,,/PhotoFile4Wildfire/39.19775_46.8136_n.png
39.47318,46.68432,300.8,0.62,0.54,2021-06-22,2200,N20,VIIRS,n,2.0NRT,287.1,2.2,N,,/PhotoFile4Wildfire/39.47318_46.68432_n.png
39.47361,46.68307,308.6,0.62,0.54,2021-06-22,2200,N20,VIIRS,n,2.0NRT,287.6,4.8,N,,/PhotoFile4Wildfire/39.47361_46.68307_n.png
39.47363,46.76942,347.1,0.39,0.36,2021-06-27,948,N20,VIIRS,n,2.0NRT,318.8,11.2,D,,/PhotoFile4Wildfire/39.47363_46.76942_n.png
39.46906,46.76131,345.3,0.39,0.36,2021-06-27,948,N20,VIIRS,l,2.0NRT,318.6,6.3,D,,/PhotoFile4Wildfire/39.46906_46.76131_l.png
39.4697,46.76578,342.8,0.39,0.36,2021-06-27,948,N20,VIIRS,n,2.0NRT,317.8,6.3,D,,/PhotoFile4Wildfire/39.4697_46.76578_n.png
39.47034,46.77027,367.0,0.39,0.36,2021-06-27,948,N20,VIIRS,h,2.0NRT,320.0,14.3,D,,/PhotoFile4Wildfire/39.47034_46.77027_h.png
39.45106,46.80244,345.9,0.39,0.36,2021-06-27,948,N20,VIIRS,n,2.0NRT,314.5,7.3,D,,/PhotoFile4Wildfire/39.45106_46.80244_n.png
39.22494,46.6239,344.3,0.39,0.36,2021-06-27,948,N20,VIIRS,n,2.0NRT,311.4,3.9,D,,/PhotoFile4Wildfire/39.22494_46.6239_n.png
39.22164,46.62468,343.4,0.39,0.36,2021-06-27,948,N20,VIIRS,n,2.0NRT,310.7,3.9,D,,/PhotoFile4Wildfire/39.22164_46.62468_n.png
39.66402,47.02793,315.1,0.49,0.49,2021-06-27,2212,N20,VIIRS,n,2.0NRT,290.7,1.3,N,,/PhotoFile4Wildfire/39.66402_47.02793_n.png
39.66152,47.02804,317.4,0.49,0.49,2021-06-27,2212,N20,VIIRS,n,2.0NRT,290.7,2.1,N,,/PhotoFile4Wildfire/39.66152_47.02804_n.png
39.53055,46.61605,352.2,0.43,0.62,2021-06-30,854,N20,VIIRS,n,2.0NRT,300.3,8.9,D,,/PhotoFile4Wildfire/39.53055_46.61605_n.png
39.52605,46.6148,344.2,0.39,0.59,2021-06-30,1036,N20,VIIRS,n,2.0NRT,302.8,6.0,D,,/PhotoFile4Wildfire/39.52605_46.6148_n.png
39.52647,46.62306,330.9,0.39,0.59,2021-06-30,1036,N20,VIIRS,n,2.0NRT,298.4,3.9,D,,/PhotoFile4Wildfire/39.52647_46.62306_n.png
